0,36,TCU ,POR ASIGNAR,M 2:00PM - 4:00PM,G4,0, VIII
0,36,TCU ,POR ASIGNAR,J 2:00PM - 4:00PM,G5,0, VIII
0,36,TCU ,POR ASIGNAR,M 6:00PM - 8:00PM,G6,0, VIII
0,36,TCU ,POR ASIGNAR,V 3:00PM - 5:00PM,G7,0, VIII
0,36,TCU ,POR ASIGNAR,M 8:00PM - 10:00PM,G8,0, VIII
0,37,DISENO DE MEDIOS DINAMICOS ,ISAAC MENDEZ,S 2:00PM - 5:00PM,G1,120000
0,38,ELECTIVA DE BASES DE DATOS (ADMINISTRACION DE BASES DE DATOS) ,POR ASIGNAR,L 6:30PM - 9:30PM ,G1,200000
0,39,EXPERIENCIA PROFESIONAL II: ADMINISTRACION DE PROYECTOS (VIRTUAL),POR ASIGNAR,D 8:00PM - 10:00PM,G1,145
0,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (INGLES),DIEGO VINCENZY ,M 6:30PM - 9:30PM,G1,120000
0,40,SEMINARIO DE INVESTIGACION: COSTA RICA Y EL MUNDO (ESPANOL),POR ASIGNAR,S 11:00AM - 2:00PM,G2,120000
0,41,CREACION DE EMPRESAS ,EMILIO ZEVALLOS,M 8:00AM - 11:00AM,G1,120000
0,41,CREACION DE EMPRESAS ,POR ASIGNAR,J 6:30PM - 9:30PM,G2,120000
1,1,QUIMICA GENERAL I,MILDRED SANCHEZ,S 8:00AM - 11:00AM,G1,0
1,2,PRECALCULO ,LESLIE VILLALOBOS,K 8:00AM - 11:00AM,G1,0
1,2,PRECALCULO ,LESLIE VILLALOBOS,M 7:00PM - 10:00PM,G2,0
1,3,CONTABILIDAD FINANCIERA ,SHARON BENAVIDES ,L 11:00AM - 2:00PM,G1,0
1,3,CONTABILIDAD FINANCIERA ,POR ASIGNAR,K 2:00PM - 5:00PM,G2,0
1,3,CONTABILIDAD FINANCIERA ,POR ASIGNAR,K 6:30PM - 9:30PM,G3,0
1,3,INGLES V,JOSE FIGUEROA,J 6:30PM - 9:30PM,G4,0
1,3,CONTABILIDAD FINANCIERA ,ROBERTO ACUNA,D 8:00AM - 11:00AM,G5,0
1,3,CONTABILIDAD FINANCIERA ,GERARDO ALVARADO,S 11:00AM - 2:00PM,G6,0
1,4,FRESHMAN SEMINAR: RELACIONES HUMANAS ,DANIEL CHAVARRIA ,L 8:00AM - 10:00AM,G1,0
1,4,FRESHMAN SEMINAR: RELACIONES HUMANAS ,DANIEL CHAVARRIA ,L 10:00AM - 12:00MD,G2,0
1,4,FRESHMAN SEMINAR: RELACIONES HUMANAS ,DANIEL CHAVARRIA ,L 7:00PM - 9:00PM,G3,0
1,4,FRESHMAN SEMINAR: RELACIONES HUMANAS ,DANIEL CHAVARRIA ,D 8:00AM - 10:00AM,G4,0
1,5,INGLES I ,ELSA MULLER,K Y J 2:00PM - 5:00PM,G1,0
1,5,INGLES I ,ELSA MULLER,K Y J 8:00AM - 11:00AM,G2,0
1,5,INGLES I ,ROGER NUNEZ,K Y J 6:30PM - 9:30PM,G3,0
1,6,FISICA GENERAL I ,JUAN QUESADA,V 8:00AM - 11:00AM,G1,0
1,6,FISICA GENERAL I ,JUAN QUESADA,S 8:00AM - 11:00AM,G2,0
1,7,CALCULO I ,LESLIE VILLALOBOS,J 8:00AM - 11:00AM,G1,0
1,7,CALCULO I ,LESLIE VILLALOBOS,J 6:30PM - 9:30PM,G2,0
1,8,FUNDAMENTOS DE PROGRAMACION ,JEILYN MOLINA,D 1:00PM - 4:00PM,G1,0
1,8,FUNDAMENTOS DE PROGRAMACION ,JEILYN MOLINA,K 2:00PM - 5:00PM,G2,0
1,8,FUNDAMENTOS DE PROGRAMACION ,JEILYN MOLINA,M 8:00AM - 11:00AM,G3,0
1,8,FUNDAMENTOS DE PROGRAMACION ,JEILYN MOLINA,J 6:30PM - 9:30PM,G4,0
1,8,FUNDAMENTOS DE PROGRAMACION ,MARIO SEGURA,V 6:30PM - 9:30PM,G5,0
1,9,GESTION DE MERCADEO ,POR ASIGNAR,S 2:00PM - 5:00PM,G1,0
1,10,INGLES II ,DAGOBERTO SANDOVAL,K Y J 8:00AM - 11:00AM,G1,0
1,10,INGLES II ,DAGOBERTO SANDOVAL,K Y J 2:00PM - 5:00PM,G2,0
1,10,INGLES II ,DAGOBERTO SANDOVAL,K Y J 6:30PM - 9:30PM,G3,0
1,10,INGLES II ,DAGOBERTO SANDOVAL,L Y M 8:00AM - 11:00AM,G4,0
1,10,INGLES II ,DAGOBERTO SANDOVAL,L Y M 2:00PM - 5:00PM,G5,0
1,11,FISICA GENERAL II,MARCO AGUILAR,S 8:00AM - 11:00AM,G1,0
1,11,FISICA GENERAL II,MARCO AGUILAR,S 11:00AM - 2:00PM,G2,0
1,12,CALCULO II,POR ASIGNAR,K 8:00AM - 11:00AM,G1,0
1,12,CALCULO II,POR ASIGNAR,M 6:30PM - 9:30PM,G2,0
1,13,ELEMENTOS DE PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,V 2:00PM - 5:00PM,G1,0
1,13,ELEMENTOS DE PROBABILIDAD Y ESTADISTICA,POR ASIGNAR,J 6:30PM - 9:30PM,G2,0
1,14,INGENIERIA DE METODOS Y MEDICION DEL TRABAJO,FRANCISCO SALGADO,V 6:30PM - 9:30PM,G1,0
1,15,INGLES III,FLORIA ZAMORA,L Y M 8:00AM - 11:00AM,G1,0
1,15,INGLES III,FLORIA ZAMORA,L Y M 2:00PM - 5:00PM,G2,0
1,15,INGLES III,FLORIA ZAMORA,K Y J 8:00AM - 11:00AM,G3,0
1,15,INGLES III,FLORIA ZAMORA,K Y J 2:00PM - 5:00PM,G4,0
1,15,INGLES III,GINA GATGENS,K Y J 6:30PM - 9:30PM,G5,0
1,15,INGLES III,FLORIA ZAMORA,L Y M 6:30PM - 9:30PM,G6,0
1,16,ALGEBRA LINEAL,JAVIER BARRASA,K 6:30PM - 9:30PM,G1,0
1,16,ALGEBRA LINEAL,JAVIER BARRASA,M 8:00AM - 11:00AM,G2,0
1,17,PROBABILIDAD Y ESTADISTICA AVANZADA,MELISSA GRANT,V 6:30PM - 9:30PM,G1,0
1,18,GESTION DE OPERACIONES,POR ASIGNAR,J 6:30PM - 9:30PM,G1,0
1,19,INGENIERIA ECONOMICA,RICARDO MACHADO,M 11:00AM - 2:00PM,G1,0
1,19,INGENIERIA ECONOMICA,RICARDO MACHADO,M 2:00PM - 5:00PM,G2,0
1,19,INGENIERIA ECONOMICA,RICARDO MACHADO,V 6:30PM - 9:30PM,G3,0
1,19,INGENIERIA ECONOMICA,RICARDO MACHADO,S 11:00AM - 2:00PM,G4,0
1,19,INGENIERIA ECONOMICA,RICARDO MACHADO,S 2:00PM - 5:00PM,G5,0
1,20,INGLES IV,CAROL PICADO,K Y J 8:00AM - 11:00AM,G1,0
1,20,INGLES IV,ELSA MULLER,L Y M 8:00AM - 11:00AM,G2,0
1,20,INGLES IV,GINA GATGENS,K Y J 2:00PM - 5:00PM,G3,0
1,20,INGLES IV,MELISSA CALVO,K Y J 6:30PM - 9:30PM,G4,0
1,20,INGLES IV,MELISSA CALVO,L Y M 2:00PM - 5:00PM,G5,0
